FitnessStagnationTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
10,0,0,310,60,5,7,2,7770.440431554764,7822.815819,248714.602
10,0,0,392,60,5,7,1,7770.440431554764,7798.962509027555,325633.3841
10,0,0,322,60,5,7,0,7770.440431554764,7822.815819,290584.1186
5,0,0,208,60,5,7,9,7770.440431554764,7798.962509027555,185392.3429
5,0,0,150,60,5,7,8,7770.440431554764,7822.815819,139763.984
5,0,0,222,60,5,7,7,7770.440431554764,7798.962509027555,198436.1807
5,0,0,154,60,5,7,6,7770.440431554764,7822.815819,152878.1002
5,0,0,160,60,5,7,5,7770.440431554764,7822.815819,147987.9764
5,0,0,138,60,5,7,4,7770.440431554764,7822.815819,141459.4239
5,0,0,154,60,5,7,3,7770.440431554764,7822.815819,155897.2691
5,0,0,256,60,5,7,2,7770.440431554764,7798.962509027555,251112.1641
5,0,0,144,60,5,7,1,7770.440431554764,7822.815819,157375.2946
5,0,0,204,60,5,7,0,7770.440431554764,7822.815819,219250.9094
80,0,0,2962,60,5,8,9,7623.982004,7802.206053088953,581232.529
80,0,0,2980,60,5,8,8,7623.982004,7806.166115306001,620905.8371
80,0,0,4916,60,5,8,7,7623.982004,7757.5209591204475,1034299.798
80,0,0,2982,60,5,8,6,7623.982004,7806.166115306001,684923.7742
80,0,0,2988,60,5,8,5,7623.982004,7806.166115306001,703364.0795
80,0,0,3004,60,5,8,4,7623.982004,7806.166115306001,717419.4153
80,0,0,3076,60,5,8,3,7623.982004,7804.843565205833,596460.7854
80,0,0,6590,60,5,8,2,7623.982004,7700.2559950769255,1326713.728
80,0,0,2998,60,5,8,1,7623.982004,7717.379662467893,1048886.664
80,0,0,3328,60,5,8,0,7623.982004,7776.481905479399,921508.0187
40,0,0,2876,60,5,8,9,7623.982004,7776.481905479399,863979.9561
40,0,0,1456,60,5,8,8,7623.982004,7806.166115306001,454853.8961
40,0,0,1536,60,5,8,7,7623.982004,7802.206053088953,487767.412
40,0,0,2690,60,5,8,6,7623.982004,7775.163999,750763.9686
40,0,0,1476,60,5,8,5,7623.982004,7806.166115306001,467028.531
40,0,0,1726,60,5,8,4,7623.982004,7743.059972,520108.1858
40,0,0,1664,60,5,8,3,7623.982004,7743.059972,499150.8605
40,0,0,2550,60,5,8,2,7623.982004,7776.481905479399,820399.9884
40,0,0,1476,60,5,8,1,7623.982004,7806.166115306001,503215.6708
40,0,0,1408,60,5,8,0,7623.982004,7806.166115306001,482243.7456
20,0,0,732,60,5,8,9,7623.982004,7802.206053088953,257964.7392
20,0,0,926,60,5,8,8,7623.982004,7785.7284275525235,295057.1064
20,0,0,748,60,5,8,7,7623.982004,7802.206053088953,280736.7513
20,0,0,836,60,5,8,6,7623.982004,7759.177518341273,296344.5968
20,0,0,982,60,5,8,5,7623.982004,7743.059972,365803.7045
20,0,0,732,60,5,8,4,7623.982004,7802.206053088953,318345.339
20,0,0,694,60,5,8,3,7623.982004,7806.166115306001,333862.6328
20,0,0,714,60,5,8,2,7623.982004,7806.166115306001,365035.06
20,0,0,716,60,5,8,1,7623.982004,7806.166115306001,353919.5976
20,0,0,752,60,5,8,0,7623.982004,7802.206053088953,439670.7877
10,0,0,332,60,5,8,9,7623.982004,7806.166115306001,198046.2648
10,0,0,378,60,5,8,8,7623.982004,7802.206053088953,241402.4709
10,0,0,304,60,5,8,7,7623.982004,7806.166115306001,203712.5623
10,0,0,436,60,5,8,6,7623.982004,7804.843565205833,275423.1926
10,0,0,456,60,5,8,5,7623.982004,7717.379662467893,400185.618
10,0,0,464,60,5,8,4,7623.982004,7717.379662467893,410193.744
10,0,0,312,60,5,8,3,7623.982004,7806.166115306001,254727.7944
10,0,0,330,60,5,8,2,7623.982004,7806.166115306001,274761.2641
10,0,0,340,60,5,8,1,7623.982004,7806.166115306001,308044.5645
10,0,0,340,60,5,8,0,7623.982004,7806.166115306001,311178.5426
5,0,0,372,60,5,8,9,7623.982004,7748.878157618918,360961.1591
5,0,0,178,60,5,8,8,7623.982004,7802.206053088953,160188.2855
5,0,0,126,60,5,8,7,7623.982004,7806.166115306001,120733.759
5,0,0,192,60,5,8,6,7623.982004,7802.206053088953,185470.9512
5,0,0,150,60,5,8,5,7623.982004,7806.166115306001,150392.0561
5,0,0,144,60,5,8,4,7623.982004,7806.166115306001,141057.6601
5,0,0,182,60,5,8,3,7623.982004,7802.206053088953,177661.0747
5,0,0,146,60,5,8,2,7623.982004,7806.166115306001,146916.8097
5,0,0,466,60,5,8,1,7623.982004,7721.494661997349,533963.5213
5,0,0,254,60,5,8,0,7623.982004,7802.206053088953,254776.9911
80,0,0,3918,60,5,9,9,7766.238703075784,7837.230874746647,635171.5536
80,0,0,5064,60,5,9,8,7766.238703075784,7957.360485578687,975304.8735
80,0,0,4446,60,5,9,7,7766.238703075784,7837.230874746647,914619.4172
80,0,0,3116,60,5,9,6,7766.238703075784,7812.120823,640289.4434
80,0,0,3172,60,5,9,5,7766.238703075784,7950.363264540015,750939.7107
80,0,0,2960,60,5,9,4,7766.238703075784,8024.845771111581,643324.5475
80,0,0,5234,60,5,9,3,7766.238703075784,7801.944560334301,1149312.719
80,0,0,3516,60,5,9,2,7766.238703075784,8012.660351562599,785879.1233
80,0,0,3778,60,5,9,1,7766.238703075784,7972.246687738322,801754.0224
80,0,0,5054,60,5,9,0,7766.238703075784,7769.519121084511,1400200.49
40,0,0,1518,60,5,9,9,7766.238703075784,7950.594326263166,416732.827
40,0,0,1532,60,5,9,8,7766.238703075784,7912.646558416707,424254.2023
40,0,0,1522,60,5,9,7,7766.238703075784,7950.594326263166,433444.4844
40,0,0,1814,60,5,9,6,7766.238703075784,7839.785691385185,591120.4242
40,0,0,1802,60,5,9,5,7766.238703075784,7837.418815491954,514099.9536
40,0,0,1812,60,5,9,4,7766.238703075784,7983.101995388019,594732.7966
40,0,0,2388,60,5,9,3,7766.238703075784,7906.726212429962,761543.7058
40,0,0,1942,60,5,9,2,7766.238703075784,7846.349418003463,652766.2042
40,0,0,2152,60,5,9,1,7766.238703075784,7866.808531252513,632928.3676
40,0,0,1504,60,5,9,0,7766.238703075784,7950.594326263166,468979.5966
20,0,0,876,60,5,9,9,7766.238703075784,7948.149891194599,254279.6709
20,0,0,1520,60,5,9,8,7766.238703075784,7842.253029,479307.1607
20,0,0,748,60,5,9,7,7766.238703075784,7950.594326263166,244111.5233
20,0,0,1294,60,5,9,6,7766.238703075784,7975.059257297327,462407.2741
20,0,0,1314,60,5,9,5,7766.238703075784,7990.771119418994,513212.5616
20,0,0,1472,60,5,9,4,7766.238703075784,7969.684008120836,573656.463
20,0,0,704,60,5,9,3,7766.238703075784,8024.845771111581,285252.8626
20,0,0,1494,60,5,9,2,7766.238703075784,7833.459974078171,717682.083
20,0,0,806,60,5,9,1,7766.238703075784,7882.293383637958,365602.5595
20,0,0,746,60,5,9,0,7766.238703075784,8024.845771111581,407847.9277
10,0,0,334,60,5,9,9,7766.238703075784,8024.845771111581,196234.656
10,0,0,336,60,5,9,8,7766.238703075784,8024.845771111581,211475.8821
10,0,0,424,60,5,9,7,7766.238703075784,8000.337942033157,278531.7325
10,0,0,396,60,5,9,6,7766.238703075784,7912.646558416707,269900.9279
10,0,0,540,60,5,9,5,7766.238703075784,7990.771119418994,415544.1082
10,0,0,334,60,5,9,4,7766.238703075784,7950.594326263166,245099.482
10,0,0,510,60,5,9,3,7766.238703075784,7954.6436216010625,400733.2563
10,0,0,322,60,5,9,2,7766.238703075784,8024.845771111581,267803.1257
10,0,0,336,60,5,9,1,7766.238703075784,8024.845771111581,302165.3353
10,0,0,530,60,5,9,0,7766.238703075784,7954.364421551312,479258.3267
5,0,0,162,60,5,9,9,7766.238703075784,8024.845771111581,146070.5395
5,0,0,162,60,5,9,8,7766.238703075784,8024.845771111581,150209.0728
5,0,0,234,60,5,9,7,7766.238703075784,7908.305299563824,243304.4401
5,0,0,136,60,5,9,6,7766.238703075784,8024.845771111581,126542.0595
5,0,0,200,60,5,9,5,7766.238703075784,7950.594326263166,195860.6932
5,0,0,226,60,5,9,4,7766.238703075784,8000.337942033157,228143.202
5,0,0,268,60,5,9,3,7766.238703075784,8021.826897931161,274061.9325
5,0,0,314,60,5,9,2,7766.238703075784,7948.149891194599,349627.8859
5,0,0,192,60,5,9,1,7766.238703075784,7950.594326263166,209186.5521
5,0,0,212,60,5,9,0,7766.238703075784,7950.594326263166,189734.8693
80,0,0,3374,60,5,10,9,7395.5598490403345,7410.592015936849,658001.7561
80,0,0,4938,60,5,10,8,7395.5598490403345,7461.906417973788,1009228.712
80,0,0,5504,60,5,10,7,7395.5598490403345,7475.334797754753,1183470.42
80,0,0,3536,60,5,10,6,7395.5598490403345,7469.092119336745,669935.449
80,0,0,4018,60,5,10,5,7395.5598490403345,7479.482795404956,832191.2865
80,0,0,2994,60,5,10,4,7395.5598490403345,7496.17013,622080.542
80,0,0,3006,60,5,10,3,7395.5598490403345,7496.17013,634365.8142
80,0,0,4426,60,5,10,2,7395.5598490403345,7462.335029,1117320.702
80,0,0,3168,60,5,10,1,7395.5598490403345,7410.592015936849,873115.9595
80,0,0,3162,60,5,10,0,7395.5598490403345,7410.592015936849,887731.1351
40,0,0,1476,60,5,10,9,7395.5598490403345,7496.17013,378658.6763
40,0,0,2892,60,5,10,8,7395.5598490403345,7449.727702866998,795030.8351
40,0,0,1458,60,5,10,7,7395.5598490403345,7496.17013,382245.9439
40,0,0,1428,60,5,10,6,7395.5598490403345,7496.17013,382883.7415
40,0,0,1442,60,5,10,5,7395.5598490403345,7496.17013,370064.7358
40,0,0,1496,60,5,10,4,7395.5598490403345,7496.17013,405993.1446
40,0,0,1496,60,5,10,3,7395.5598490403345,7496.17013,410066.9658
40,0,0,1570,60,5,10,2,7395.5598490403345,7410.592015936849,470912.7614
40,0,0,1394,60,5,10,1,7395.5598490403345,7496.17013,385809.8261
40,0,0,1476,60,5,10,0,7395.5598490403345,7496.17013,405083.1496
20,0,0,708,60,5,10,9,7395.5598490403345,7496.17013,211337.2422
20,0,0,1008,60,5,10,8,7395.5598490403345,7410.592015936849,320480.4562
20,0,0,710,60,5,10,7,7395.5598490403345,7496.17013,212516.0537
20,0,0,892,60,5,10,6,7395.5598490403345,7474.595849,289763.0236
20,0,0,1006,60,5,10,5,7395.5598490403345,7449.934155307968,333659.6954
20,0,0,722,60,5,10,4,7395.5598490403345,7496.17013,259636.1879
20,0,0,940,60,5,10,3,7395.5598490403345,7470.435422509065,392864.2964
20,0,0,952,60,5,10,2,7395.5598490403345,7474.595849,417187.438
20,0,0,810,60,5,10,1,7395.5598490403345,7457.325531303424,395093.1089
20,0,0,728,60,5,10,0,7395.5598490403345,7496.17013,378957.2544
10,0,0,690,60,5,10,9,7395.5598490403345,7410.592015936849,390937.6294
10,0,0,356,60,5,10,8,7395.5598490403345,7496.17013,221616.6936
10,0,0,638,60,5,10,7,7395.5598490403345,7410.592015936849,406178.8476
10,0,0,352,60,5,10,6,7395.5598490403345,7496.17013,227335.7042
10,0,0,458,60,5,10,5,7395.5598490403345,7470.563182197991,315927.5056
10,0,0,334,60,5,10,4,7395.5598490403345,7496.17013,236670.9586
10,0,0,520,60,5,10,3,7395.5598490403345,7410.592015936849,403513.2296
10,0,0,336,60,5,10,2,7395.5598490403345,7496.17013,265462.2244
10,0,0,588,60,5,10,1,7395.5598490403345,7410.592015936849,498009.6838
10,0,0,488,60,5,10,0,7395.5598490403345,7457.325531303424,430611.7198
5,0,0,242,60,5,10,9,7395.5598490403345,7480.8000751963455,216098.9689
5,0,0,130,60,5,10,8,7395.5598490403345,7496.17013,120920.9703
5,0,0,150,60,5,10,7,7395.5598490403345,7496.17013,141310.6932
5,0,0,140,60,5,10,6,7395.5598490403345,7496.17013,137227.9594
5,0,0,156,60,5,10,5,7395.5598490403345,7496.17013,156988.9682
5,0,0,154,60,5,10,4,7395.5598490403345,7496.17013,144373.9691
5,0,0,146,60,5,10,3,7395.5598490403345,7496.17013,145932.761
5,0,0,154,60,5,10,2,7395.5598490403345,7496.17013,154568.3556
5,0,0,156,60,5,10,1,7395.5598490403345,7496.17013,160946.5418
5,0,0,190,60,5,10,0,7395.5598490403345,7496.17013,197796.9567
80,0,0,4680,60,6,1,9,8445.326337437167,8577.391936884193,571929.1543
80,0,0,3104,60,6,1,8,8445.326337437167,8620.466163062763,495289.0425
80,0,0,3094,60,6,1,7,8445.326337437167,8627.157402,534963.7724
80,0,0,3630,60,6,1,6,8445.326337437167,8525.697841,604424.2865
80,0,0,3046,60,6,1,5,8445.326337437167,8627.157402,624836.121
80,0,0,3114,60,6,1,4,8445.326337437167,8627.157402,667899.8747
80,0,0,3696,60,6,1,3,8445.326337437167,8581.892036711763,814800.2871
80,0,0,5716,60,6,1,2,8445.326337437167,8567.500077590426,1205123.031
80,0,0,3074,60,6,1,1,8445.326337437167,8518.961569466579,725711.6133
80,0,0,5950,60,6,1,0,8445.326337437167,8564.346825977991,1262684.468
40,0,0,3836,60,6,1,9,8445.326337437167,8548.328040105824,863702.8585
40,0,0,4110,60,6,1,8,8445.326337437167,8492.517571,1061643.416
40,0,0,1882,60,6,1,7,8445.326337437167,8627.157402,539259.0498
40,0,0,1540,60,6,1,6,8445.326337437167,8627.157402,466901.8862
40,0,0,2488,60,6,1,5,8445.326337437167,8509.116755043298,718569.2795
40,0,0,4762,60,6,1,4,8445.326337437167,8540.000228680741,1462448.203
40,0,0,1658,60,6,1,3,8445.326337437167,8627.157402,522598.7761
40,0,0,2686,60,6,1,2,8445.326337437167,8698.314909081957,843921.0125
40,0,0,2790,60,6,1,1,8445.326337437167,8550.942682484349,841926.885
40,0,0,1570,60,6,1,0,8445.326337437167,8627.157402,521434.8634
20,0,0,870,60,6,1,9,8445.326337437167,8617.860958703499,277539.5423
20,0,0,900,60,6,1,8,8445.326337437167,8627.157402,300634.0884
20,0,0,702,60,6,1,7,8445.326337437167,8735.799438536631,242029.2016
20,0,0,908,60,6,1,6,8445.326337437167,8668.493052411903,277793.2759
20,0,0,856,60,6,1,5,8445.326337437167,8627.157402,318086.8274
20,0,0,986,60,6,1,4,8445.326337437167,8627.157402,376938.6331
20,0,0,936,60,6,1,3,8445.326337437167,8510.048073807026,351435.1135
20,0,0,922,60,6,1,2,8445.326337437167,8627.157402,407447.8333
20,0,0,1536,60,6,1,1,8445.326337437167,8625.511377870853,694047.3626
20,0,0,748,60,6,1,0,8445.326337437167,8627.157402,411207.4004
10,0,0,442,60,6,1,9,8445.326337437167,8627.157402,252877.9695
10,0,0,442,60,6,1,8,8445.326337437167,8627.157402,257965.4321
10,0,0,440,60,6,1,7,8445.326337437167,8627.157402,285484.9485
10,0,0,454,60,6,1,6,8445.326337437167,8661.683844534407,312363.7847
10,0,0,604,60,6,1,5,8445.326337437167,8679.304818466902,420989.3873
10,0,0,382,60,6,1,4,8445.326337437167,8735.799438536631,276932.5021
10,0,0,402,60,6,1,3,8445.326337437167,8627.157402,317789.1289
10,0,0,362,60,6,1,2,8445.326337437167,8735.799438536631,288707.1279
10,0,0,366,60,6,1,1,8445.326337437167,8735.799438536631,297446.9596
10,0,0,516,60,6,1,0,8445.326337437167,8627.157402,453574.4544
5,0,0,236,60,6,1,9,8445.326337437167,8627.157402,190578.401
5,0,0,246,60,6,1,8,8445.326337437167,8765.917529707132,221401.3275
5,0,0,238,60,6,1,7,8445.326337437167,8602.908229998739,225555.3243
5,0,0,222,60,6,1,6,8445.326337437167,8627.157402,195473.5717
5,0,0,224,60,6,1,5,8445.326337437167,8654.734919251925,212604.7126
5,0,0,354,60,6,1,4,8445.326337437167,8784.250157537597,343690.6491
5,0,0,250,60,6,1,3,8445.326337437167,8660.076437260555,245168.2184
5,0,0,142,60,6,1,2,8445.326337437167,8825.222489999864,145924.2987
5,0,0,234,60,6,1,1,8445.326337437167,8755.252207287456,223364.5961
5,0,0,202,60,6,1,0,8445.326337437167,8825.222489999864,135745.3364
80,0,0,3236,60,6,2,9,8404.607276157023,8512.346132712566,475028.45
80,0,0,3472,60,6,2,8,8404.607276157023,8598.312097661592,539296.6921
80,0,0,3918,60,6,2,7,8404.607276157023,8537.316172708468,777547.5764
80,0,0,3104,60,6,2,6,8404.607276157023,8516.094482784792,549195.4156
80,0,0,5484,60,6,2,5,8404.607276157023,8512.346132712566,978699.3598
80,0,0,3294,60,6,2,4,8404.607276157023,8547.173492,675675.3306
80,0,0,4300,60,6,2,3,8404.607276157023,8480.904102340915,948558.3945
80,0,0,7122,60,6,2,2,8404.607276157023,8453.043923963576,1605806.016
80,0,0,6084,60,6,2,1,8404.607276157023,8512.346132712566,1323585.191
80,0,0,3734,60,6,2,0,8404.607276157023,8587.665042346262,857395.3561
40,0,0,1674,60,6,2,9,8404.607276157023,8570.259281237859,444840.6069
40,0,0,2018,60,6,2,8,8404.607276157023,8609.262881519571,562392.9596
40,0,0,1694,60,6,2,7,8404.607276157023,8593.355078,374358.8756
40,0,0,1532,60,6,2,6,8404.607276157023,8590.552420431135,390909.7754
40,0,0,1626,60,6,2,5,8404.607276157023,8488.561245099081,458520.2387
40,0,0,4306,60,6,2,4,8404.607276157023,8532.621103393927,1097327.292
40,0,0,2472,60,6,2,3,8404.607276157023,8512.346132712566,621172.1594
40,0,0,3280,60,6,2,2,8404.607276157023,8486.503320188263,845396.8461
40,0,0,1712,60,6,2,1,8404.607276157023,8598.312097661592,454654.0475
40,0,0,2842,60,6,2,0,8404.607276157023,8529.074575314764,782560.6701
20,0,0,694,60,6,2,9,8404.607276157023,8617.235055794112,202919.2211
20,0,0,910,60,6,2,8,8404.607276157023,8596.966859048582,253592.0972
20,0,0,738,60,6,2,7,8404.607276157023,8590.552420431135,229816.7168
20,0,0,2114,60,6,2,6,8404.607276157023,8591.135225891177,695118.2494
20,0,0,682,60,6,2,5,8404.607276157023,8617.235055794112,262350.0714
20,0,0,778,60,6,2,4,8404.607276157023,8590.552420431135,318553.882
20,0,0,750,60,6,2,3,8404.607276157023,8590.552420431135,319737.1282
20,0,0,714,60,6,2,2,8404.607276157023,8617.235055794112,336377.9383
20,0,0,774,60,6,2,1,8404.607276157023,8590.552420431135,388336.6351
20,0,0,860,60,6,2,0,8404.607276157023,8583.346867287115,468228.159
10,0,0,384,60,6,2,9,8404.607276157023,8590.552420431135,225287.1541
10,0,0,404,60,6,2,8,8404.607276157023,8528.124299933464,235607.2454
10,0,0,344,60,6,2,7,8404.607276157023,8617.235055794112,216031.045
10,0,0,498,60,6,2,6,8404.607276157023,8525.240512074093,314291.018
10,0,0,794,60,6,2,5,8404.607276157023,8598.312097661592,544580.9113
10,0,0,394,60,6,2,4,8404.607276157023,8590.552420431135,291934.2739
10,0,0,354,60,6,2,3,8404.607276157023,8617.235055794112,268508.4835
10,0,0,340,60,6,2,2,8404.607276157023,8617.235055794112,264152.151
10,0,0,374,60,6,2,1,8404.607276157023,8590.552420431135,295432.3272
10,0,0,472,60,6,2,0,8404.607276157023,8575.709442615575,390075.5294
5,0,0,156,60,6,2,9,8404.607276157023,8617.235055794112,138794.0642
5,0,0,156,60,6,2,8,8404.607276157023,8617.235055794112,135560.2045
5,0,0,132,60,6,2,7,8404.607276157023,8617.235055794112,107733.7267
5,0,0,154,60,6,2,6,8404.607276157023,8617.235055794112,142004.7996
5,0,0,188,60,6,2,5,8404.607276157023,8590.552420431135,172467.0269
5,0,0,140,60,6,2,4,8404.607276157023,8617.235055794112,130183.4658
5,0,0,136,60,6,2,3,8404.607276157023,8617.235055794112,129594.252
5,0,0,212,60,6,2,2,8404.607276157023,8590.552420431135,210669.3447
5,0,0,188,60,6,2,1,8404.607276157023,8590.552420431135,148143.7313
5,0,0,228,60,6,2,0,8404.607276157023,8590.552420431135,118918.7845
80,0,0,4562,60,6,3,9,8689.615330798215,8832.495007228428,822817.7991
80,0,0,2982,60,6,3,8,8689.615330798215,8846.302665660722,562089.8805
80,0,0,3046,60,6,3,7,8689.615330798215,8808.829462147956,603775.7783
80,0,0,2920,60,6,3,6,8689.615330798215,8846.302665660722,586459.4375
80,0,0,3024,60,6,3,5,8689.615330798215,8846.302665660722,623793.4804
80,0,0,3696,60,6,3,4,8689.615330798215,8841.555317829543,686804.8073
80,0,0,3394,60,6,3,3,8689.615330798215,8776.754749655207,854815.5248
80,0,0,5518,60,6,3,2,8689.615330798215,8832.495007228428,1230568.387
80,0,0,4838,60,6,3,1,8689.615330798215,8760.37163,1358775.445
80,0,0,4666,60,6,3,0,8689.615330798215,8734.421952033868,1285997.585
40,0,0,1466,60,6,3,9,8689.615330798215,8846.186558129606,352425.4058
40,0,0,1730,60,6,3,8,8689.615330798215,8756.841622379314,438466.1466
40,0,0,2674,60,6,3,7,8689.615330798215,8832.495007228428,769348.5087
40,0,0,1462,60,6,3,6,8689.615330798215,8846.302665660722,414701.3004
40,0,0,2394,60,6,3,5,8689.615330798215,8776.754749655207,755453.204
40,0,0,1626,60,6,3,4,8689.615330798215,8831.534761992154,476729.1618
40,0,0,1448,60,6,3,3,8689.615330798215,8846.302665660722,433154.271
40,0,0,3484,60,6,3,2,8689.615330798215,8761.766191283043,984084.4685
40,0,0,1524,60,6,3,1,8689.615330798215,8846.186558129606,419678.6721
40,0,0,1582,60,6,3,0,8689.615330798215,8818.460550104306,443841.0187
20,0,0,1064,60,6,3,9,8689.615330798215,8792.315448998213,345325.528
20,0,0,1282,60,6,3,8,8689.615330798215,8832.495007228428,435675.6209
20,0,0,710,60,6,3,7,8689.615330798215,8846.302665660722,237403.85
20,0,0,1012,60,6,3,6,8689.615330798215,8825.853025,361549.2211
20,0,0,730,60,6,3,5,8689.615330798215,8846.302665660722,290928.0895
20,0,0,714,60,6,3,4,8689.615330798215,8846.302665660722,302398.5155
20,0,0,752,60,6,3,3,8689.615330798215,8846.186558129606,303202.7166
20,0,0,1186,60,6,3,2,8689.615330798215,8776.754749655207,617635.7932
20,0,0,746,60,6,3,1,8689.615330798215,8846.302665660722,415371.7184
20,0,0,768,60,6,3,0,8689.615330798215,8846.186558129606,422970.6712
10,0,0,372,60,6,3,9,8689.615330798215,8846.186558129606,218305.6674
10,0,0,388,60,6,3,8,8689.615330798215,8846.186558129606,243368.7736
10,0,0,308,60,6,3,7,8689.615330798215,8846.302665660722,200374.6921
10,0,0,410,60,6,3,6,8689.615330798215,8837.414706,282913.4589
10,0,0,336,60,6,3,5,8689.615330798215,8846.302665660722,248081.7402
10,0,0,368,60,6,3,4,8689.615330798215,8846.186558129606,265092.9769
10,0,0,366,60,6,3,3,8689.615330798215,8846.186558129606,260377.2419
10,0,0,412,60,6,3,2,8689.615330798215,8799.074736448263,365573.4412
