GenerationNumberTermination,X,Y,TotalIterations,Stations,Drones,MTSPIteration,GeneticIteration,BestDistance,Genetic,TimeTaken
400,0,0,14918,60,1,2,1,5439.310155218277,5439.310155218279,6351799.178
400,0,0,14872,60,1,2,0,5439.310155218277,5439.3109210937755,7982746.536
200,0,0,7516,60,1,2,9,5439.310155218277,5439.310534659834,6273628
200,0,0,7448,60,1,2,8,5439.310155218277,5439.313530796369,6503615.719
200,0,0,7466,60,1,2,7,5439.310155218277,5439.310156695401,6167785.714
200,0,0,7530,60,1,2,6,5439.310155218277,5439.310926434862,6605785.851
200,0,0,7492,60,1,2,5,5439.310155218277,5439.312614624886,7020676.008
200,0,0,7446,60,1,2,4,5439.310155218277,5439.313164505852,6770118.103
200,0,0,7392,60,1,2,3,5439.310155218277,5439.311174992683,7298640.481
200,0,0,7318,60,1,2,2,5439.310155218277,5439.311744929458,7464485.45
200,0,0,7444,60,1,2,1,5439.310155218277,5439.310720676559,7848361.793
200,0,0,7440,60,1,2,0,5439.310155218277,5439.3103829960855,7894678.839
100,0,0,3642,60,1,2,9,5439.310155218277,5439.313508786252,4746612.057
100,0,0,3716,60,1,2,8,5439.310155218277,5439.311083132436,5603590.152
100,0,0,3744,60,1,2,7,5439.310155218277,5439.317160242848,4883367.281
100,0,0,3774,60,1,2,6,5439.310155218277,5439.311184151519,5156552.822
100,0,0,3674,60,1,2,5,5439.310155218277,5439.312211072107,4960590.158
100,0,0,3734,60,1,2,4,5439.310155218277,5439.312236153657,5451895.613
100,0,0,3654,60,1,2,3,5439.310155218277,5439.310824668986,5296502.595
100,0,0,3786,60,1,2,2,5439.310155218277,5439.312939547809,5857967.173
100,0,0,3732,60,1,2,1,5439.310155218277,5439.312013782413,5701701.767
100,0,0,3740,60,1,2,0,5439.310155218277,5439.311315641461,6213066.11
50,0,0,1874,60,1,2,9,5439.310155218277,5439.314268857088,3182359.75
50,0,0,1796,60,1,2,8,5439.310155218277,5439.310225665448,3064772.206
50,0,0,1856,60,1,2,7,5439.310155218277,5440.6043794800435,2949872.137
50,0,0,1858,60,1,2,6,5439.310155218277,5439.384237666514,3847008.458
50,0,0,1850,60,1,2,5,5439.310155218277,5439.310160138714,4277089.005
50,0,0,1866,60,1,2,4,5439.310155218277,5439.310192244381,4760265.284
50,0,0,1858,60,1,2,3,5439.310155218277,5439.3111801823525,6501940.421
50,0,0,1798,60,1,2,2,5439.310155218277,5439.312797672528,8744389.331
50,0,0,1836,60,1,2,1,5439.310155218277,5439.610943470309,11255445.5
50,0,0,1874,60,1,2,0,5439.310155218277,5439.467968662895,17203959.23
800,0,0,29798,60,1,3,9,5460.490818314443,5460.492537431652,7127462.948
800,0,0,29714,60,1,3,8,5460.490818314443,5460.529830367123,6370870.574
800,0,0,29832,60,1,3,7,5460.490818314443,5460.491064707051,8528450.057
800,0,0,30088,60,1,3,6,5460.490818314443,5460.492242924997,6335047.613
800,0,0,30174,60,1,3,5,5460.490818314443,5460.493282608508,6265461.96
800,0,0,29808,60,1,3,4,5460.490818314443,5460.494855332983,6025813.098
800,0,0,30060,60,1,3,3,5460.490818314443,5460.493236321259,6938585.618
800,0,0,29876,60,1,3,2,5460.490818314443,5460.491233270766,7117404.162
800,0,0,29814,60,1,3,1,5460.490818314443,5460.558675072057,7248804.045
800,0,0,29870,60,1,3,0,5460.490818314443,5460.493282608508,7265007.483
400,0,0,14920,60,1,3,9,5460.490818314443,5460.528774581985,4146089.628
400,0,0,14932,60,1,3,8,5460.490818314443,5460.493136262742,4008432.023
400,0,0,15136,60,1,3,7,5460.490818314443,5460.502095555573,4648529.499
400,0,0,14922,60,1,3,6,5460.490818314443,5460.492040715375,4596906.243
400,0,0,14884,60,1,3,5,5460.490818314443,5460.662011011915,4947789.894
400,0,0,15122,60,1,3,4,5460.490818314443,5460.490830274735,5529700.952
400,0,0,15076,60,1,3,3,5460.490818314443,5460.491234013959,7489957.134
400,0,0,15092,60,1,3,2,5460.490818314443,5460.4938714286045,5976937.55
400,0,0,15056,60,1,3,1,5460.490818314443,5460.491182,7266928.841
400,0,0,14986,60,1,3,0,5460.490818314443,5460.493787126891,9782455.096
200,0,0,7546,60,1,3,9,5460.490818314443,5460.550482532515,5739927.962
200,0,0,7348,60,1,3,8,5460.490818314443,5460.493375016171,5256205.463
200,0,0,7380,60,1,3,7,5460.490818314443,5460.491248593951,5751699.991
200,0,0,7524,60,1,3,6,5460.490818314443,5460.621034523892,5887931.154
200,0,0,7252,60,1,3,5,5460.490818314443,5460.491233270766,6316735.233
200,0,0,7450,60,1,3,4,5460.490818314443,5460.490830274735,6390376.3
200,0,0,7540,60,1,3,3,5460.490818314443,5460.584317830848,6510017.094
200,0,0,7438,60,1,3,2,5460.490818314443,5460.621034523892,6353092.335
200,0,0,7386,60,1,3,1,5460.490818314443,5460.561782104575,6554410.362
200,0,0,7540,60,1,3,0,5460.490818314443,5460.491234013959,10863218.84
100,0,0,3764,60,1,3,9,5460.490818314443,5460.604354416704,4835441.926
100,0,0,3708,60,1,3,8,5460.490818314443,5460.545176238556,4767107.712
100,0,0,3672,60,1,3,7,5460.490818314443,5460.621034523892,4682757.146
100,0,0,3710,60,1,3,6,5460.490818314443,5460.494855332983,4838199.099
100,0,0,3780,60,1,3,5,5460.490818314443,5460.492236010122,4959688.34
100,0,0,3758,60,1,3,4,5460.490818314443,5460.550482532515,5063563.29
100,0,0,3696,60,1,3,3,5460.490818314443,5460.688407586701,5425257.324
100,0,0,3744,60,1,3,2,5460.490818314443,5460.607729095746,5083668.896
100,0,0,3702,60,1,3,1,5460.490818314443,5460.674969,5058737.476
100,0,0,3688,60,1,3,0,5460.490818314443,5460.6147619056965,5314840.744
50,0,0,1816,60,1,3,9,5460.490818314443,5460.50147,2808620.983
50,0,0,1818,60,1,3,8,5460.490818314443,5460.513577868196,3185922.543
50,0,0,1842,60,1,3,7,5460.490818314443,5460.663118696915,3300424.104
50,0,0,1876,60,1,3,6,5460.490818314443,5460.763104330478,3556214.877
50,0,0,1862,60,1,3,5,5460.490818314443,5460.50147,3969640.173
50,0,0,1844,60,1,3,4,5460.490818314443,5460.655050282906,5219625.451
50,0,0,1882,60,1,3,3,5460.490818314443,5460.545941153757,6701731.687
50,0,0,1818,60,1,3,2,5460.490818314443,5460.710181882698,8087651.492
50,0,0,1850,60,1,3,1,5460.490818314443,5460.6892034027915,12344568.46
50,0,0,1850,60,1,3,0,5460.490818314443,5460.674969,15526401.51
800,0,0,29824,60,1,4,9,5583.138755569843,5583.138805050206,6288370.078
800,0,0,29998,60,1,4,8,5583.138755569843,5583.138776448109,7049011.974
800,0,0,29970,60,1,4,7,5583.138755569843,5583.138908742879,6401567.668
800,0,0,30078,60,1,4,6,5583.138755569843,5583.1397071081055,7773417.073
800,0,0,30026,60,1,4,5,5583.138755569843,5583.138837636577,8917967.61
800,0,0,29948,60,1,4,4,5583.138755569843,5583.138989649095,8367264.225
800,0,0,29948,60,1,4,3,5583.138755569843,5583.138785586014,7136481.889
800,0,0,29794,60,1,4,2,5583.138755569843,5583.138758377337,7280450.672
800,0,0,29912,60,1,4,1,5583.138755569843,5583.138847023716,7152401.683
800,0,0,29908,60,1,4,0,5583.138755569843,5583.138755569844,6127705.154
400,0,0,14992,60,1,4,9,5583.138755569843,5583.138874169628,4384533.762
400,0,0,14898,60,1,4,8,5583.138755569843,5583.138776794531,5158579.272
400,0,0,15016,60,1,4,7,5583.138755569843,5583.139183025068,5265807.392
400,0,0,14930,60,1,4,6,5583.138755569843,5583.138755569843,4476716.695
400,0,0,14990,60,1,4,5,5583.138755569843,5583.138755569844,5149785.378
400,0,0,15058,60,1,4,4,5583.138755569843,5583.139121992069,5468172.617
400,0,0,14878,60,1,4,3,5583.138755569843,5583.138765374243,6396022.152
400,0,0,15126,60,1,4,2,5583.138755569843,5583.139330356424,5339910.626
400,0,0,14966,60,1,4,1,5583.138755569843,5583.1392702111225,7632492.46
400,0,0,14960,60,1,4,0,5583.138755569843,5583.138900593733,8681790.599
200,0,0,7516,60,1,4,9,5583.138755569843,5583.154085602776,3990514.833
200,0,0,7544,60,1,4,8,5583.138755569843,5583.139112153247,6452547.627
200,0,0,7476,60,1,4,7,5583.138755569843,5583.139279618776,6280532.718
200,0,0,7514,60,1,4,6,5583.138755569843,5583.138819187017,7210522.086
200,0,0,7500,60,1,4,5,5583.138755569843,5583.138944782653,7603950.078
200,0,0,7480,60,1,4,4,5583.138755569843,5583.139633391317,5675696.637
200,0,0,7490,60,1,4,3,5583.138755569843,5583.138766358853,7198760.045
200,0,0,7426,60,1,4,2,5583.138755569843,5583.139025732765,8313401.829
200,0,0,7496,60,1,4,1,5583.138755569843,5583.138847769771,7782770.778
200,0,0,7486,60,1,4,0,5583.138755569843,5583.139685999642,9104980.715
100,0,0,3736,60,1,4,9,5583.138755569843,5583.139052533599,4520662.948
100,0,0,3788,60,1,4,8,5583.138755569843,5583.139217302329,5563579.643
100,0,0,3648,60,1,4,7,5583.138755569843,5583.140088662286,5594656.594
100,0,0,3682,60,1,4,6,5583.138755569843,5583.138847769771,5769288.101
100,0,0,3656,60,1,4,5,5583.138755569843,5583.153081435312,4740624.789
100,0,0,3680,60,1,4,4,5583.138755569843,5583.139121992069,5676552.194
100,0,0,3748,60,1,4,3,5583.138755569843,5583.138759,6506908.275
100,0,0,3704,60,1,4,2,5583.138755569843,5583.139089,6389692.7
100,0,0,3644,60,1,4,1,5583.138755569843,5583.139168082128,6114081.141
100,0,0,3692,60,1,4,0,5583.138755569843,5583.138847769771,6231639.13
50,0,0,1870,60,1,4,9,5583.138755569843,5583.138837806221,2584148.7
50,0,0,1838,60,1,4,8,5583.138755569843,5583.203677663203,3570017.981
50,0,0,1794,60,1,4,7,5583.138755569843,5583.138847769771,3550869.503
50,0,0,1856,60,1,4,6,5583.138755569843,5583.171998201018,3280781.553
50,0,0,1866,60,1,4,5,5583.138755569843,5583.192679968448,3604987.17
50,0,0,1796,60,1,4,4,5583.138755569843,5583.138847769771,5136913.547
50,0,0,1822,60,1,4,3,5583.138755569843,5583.143998193046,6432542.615
50,0,0,1844,60,1,4,2,5583.138755569843,5583.144235657117,8874168.129
50,0,0,1828,60,1,4,1,5583.138755569843,5583.142538112992,12755160.96
50,0,0,1908,60,1,4,0,5583.138755569843,5583.140241810177,20667778.71
800,0,0,29748,60,1,5,9,5777.947046733823,5777.947086765785,6831673.423
800,0,0,30034,60,1,5,8,5777.947046733823,5777.947046733826,6546269.535
800,0,0,29918,60,1,5,7,5777.947046733823,5777.948511075147,6754751.366
800,0,0,29960,60,1,5,6,5777.947046733823,5777.947367224034,6193318.294
800,0,0,29770,60,1,5,5,5777.947046733823,5777.947563289461,7085038.2
800,0,0,29886,60,1,5,4,5777.947046733823,5777.947046733826,7270687.977
800,0,0,30060,60,1,5,3,5777.947046733823,5777.947046733826,7407263.516
800,0,0,29930,60,1,5,2,5777.947046733823,5777.947047559677,7193080.677
800,0,0,29874,60,1,5,1,5777.947046733823,5777.948425505923,7055366.958
800,0,0,29936,60,1,5,0,5777.947046733823,5777.948289,7483189.118
400,0,0,14840,60,1,5,9,5777.947046733823,5777.947046975006,4204238.328
400,0,0,15022,60,1,5,8,5777.947046733823,5777.9471214304085,4641540.579
400,0,0,14994,60,1,5,7,5777.947046733823,5777.948616641781,4628688.413
400,0,0,14922,60,1,5,6,5777.947046733823,5777.947367224034,4301722.534
400,0,0,15178,60,1,5,5,5777.947046733823,5777.947046975006,5467028.132
400,0,0,14986,60,1,5,4,5777.947046733823,5777.948317245649,5138682.369
400,0,0,14864,60,1,5,3,5777.947046733823,5777.947046975006,6057397.363
400,0,0,15002,60,1,5,2,5777.947046733823,5777.947268741535,6710230.351
400,0,0,15018,60,1,5,1,5777.947046733823,5777.948079107802,7188599.829
400,0,0,14948,60,1,5,0,5777.947046733823,5777.955044093927,10491859.14
200,0,0,7620,60,1,5,9,5777.947046733823,5777.947048,6352317.129
200,0,0,7558,60,1,5,8,5777.947046733823,5778.108874713398,5537897.037
200,0,0,7588,60,1,5,7,5777.947046733823,5778.343983834448,6092112.524
200,0,0,7450,60,1,5,6,5777.947046733823,5777.949910129193,5903213.996
200,0,0,7418,60,1,5,5,5777.947046733823,5777.971265862121,6210982.575
200,0,0,7384,60,1,5,4,5777.947046733823,5778.0420697576465,6640638.576
200,0,0,7464,60,1,5,3,5777.947046733823,5777.9478038924835,6664278.765
200,0,0,7476,60,1,5,2,5777.947046733823,5777.948513669932,6348127.635
200,0,0,7436,60,1,5,1,5777.947046733823,5777.954523050386,7242167.455
200,0,0,7384,60,1,5,0,5777.947046733823,5777.971141888718,8446226.597
100,0,0,3692,60,1,5,9,5777.947046733823,5777.947046975006,5023047.893
100,0,0,3730,60,1,5,8,5777.947046733823,5777.952257700403,4969658.184
100,0,0,3770,60,1,5,7,5777.947046733823,5777.962704946773,5245362.962
100,0,0,3638,60,1,5,6,5777.947046733823,5777.948616641781,4919272.338
100,0,0,3648,60,1,5,5,5777.947046733823,5777.985644514301,5227119.267
100,0,0,3776,60,1,5,4,5777.947046733823,5778.0257071336555,5079846.08
100,0,0,3566,60,1,5,3,5777.947046733823,5777.947512596694,5334537.482
100,0,0,3758,60,1,5,2,5777.947046733823,5777.947046975006,5470756.591
100,0,0,3766,60,1,5,1,5777.947046733823,5777.947046975006,5611048.484
100,0,0,3732,60,1,5,0,5777.947046733823,5777.953657748566,5175756.629
50,0,0,1876,60,1,5,9,5777.947046733823,5777.956338596128,2916559.576
50,0,0,1804,60,1,5,8,5777.947046733823,5778.011057,2970873.598
50,0,0,1852,60,1,5,7,5777.947046733823,5778.050784431021,3132135.97
50,0,0,1842,60,1,5,6,5777.947046733823,5777.947944276567,3513322.928
50,0,0,1820,60,1,5,5,5777.947046733823,5777.982694182523,4166946.671
50,0,0,1876,60,1,5,4,5777.947046733823,5777.947613956994,5839052.053
50,0,0,1870,60,1,5,3,5777.947046733823,5777.972883677789,6218092.062
50,0,0,1818,60,1,5,2,5777.947046733823,5777.962704946773,7794660.083
50,0,0,1852,60,1,5,1,5777.947046733823,5777.969088605671,11127806.07
50,0,0,1936,60,1,5,0,5777.947046733823,5778.506084782937,17724602.12
800,0,0,29914,60,1,6,9,5761.632614468678,5761.632614,6621706.933
800,0,0,29692,60,1,6,8,5761.632614468678,5761.632657633119,8145255.414
800,0,0,29946,60,1,6,7,5761.632614468678,5761.632614,7690764.264
800,0,0,29996,60,1,6,6,5761.632614468678,5761.632643154344,7153080.121
800,0,0,29838,60,1,6,5,5761.632614468678,5761.632616850129,6709402.37
800,0,0,30056,60,1,6,4,5761.632614468678,5761.632614468679,6783829.789
800,0,0,30198,60,1,6,3,5761.632614468678,5761.632634691899,7510153.616
800,0,0,30058,60,1,6,2,5761.632614468678,5761.632615529276,6778782.489
800,0,0,29966,60,1,6,1,5761.632614468678,5761.632639,7494199.583
800,0,0,30060,60,1,6,0,5761.632614468678,5761.6326948773185,7881676.717
400,0,0,14922,60,1,6,9,5761.632614468678,5761.633199306908,5240563.358
400,0,0,15080,60,1,6,8,5761.632614468678,5761.632614,5066817.322
400,0,0,14876,60,1,6,7,5761.632614468678,5761.633068088061,5025951.627
400,0,0,14892,60,1,6,6,5761.632614468678,5761.632616850129,4760738.473
400,0,0,15176,60,1,6,5,5761.632614468678,5761.633683197361,5424014.589
400,0,0,14976,60,1,6,4,5761.632614468678,5761.632642106315,5467454.886
400,0,0,14882,60,1,6,3,5761.632614468678,5761.6361093781015,5869181.766
400,0,0,15016,60,1,6,2,5761.632614468678,5761.632875142246,6179562.071
400,0,0,14992,60,1,6,1,5761.632614468678,5761.632634096451,6991703.948
400,0,0,15014,60,1,6,0,5761.632614468678,5761.635107800802,10254257.29
200,0,0,7384,60,1,6,9,5761.632614468678,5761.635107800802,5713905.739
200,0,0,7288,60,1,6,8,5761.632614468678,5761.635107800802,5734805.627
200,0,0,7414,60,1,6,7,5761.632614468678,5761.6328464185935,5975350.884
200,0,0,7516,60,1,6,6,5761.632614468678,5761.633683197361,6044013.542
200,0,0,7546,60,1,6,5,5761.632614468678,5761.635107800802,6239624.141
200,0,0,7478,60,1,6,4,5761.632614468678,5761.632715057121,5959100.942
200,0,0,7420,60,1,6,3,5761.632614468678,5761.633319137453,8337087.023
200,0,0,7400,60,1,6,2,5761.632614468678,5761.636261106264,6667668.967
200,0,0,7540,60,1,6,1,5761.632614468678,5761.633499,7178283.236
200,0,0,7426,60,1,6,0,5761.632614468678,5761.635107800802,8468337.286
100,0,0,3646,60,1,6,9,5761.632614468678,5761.632634096451,5438608.345
100,0,0,3738,60,1,6,8,5761.632614468678,5761.632616850129,4989950.425
100,0,0,3726,60,1,6,7,5761.632614468678,5761.640293637871,4979203.279
100,0,0,3714,60,1,6,6,5761.632614468678,5761.640293637871,4973492.037
100,0,0,3782,60,1,6,5,5761.632614468678,5761.6328464185935,5217194.54
100,0,0,3724,60,1,6,4,5761.632614468678,5761.6361093781015,5288824.211
100,0,0,3626,60,1,6,3,5761.632614468678,5761.636261106264,5171677.283
100,0,0,3706,60,1,6,2,5761.632614468678,5761.635107800802,5297004.227
100,0,0,3628,60,1,6,1,5761.632614468678,5761.632616850129,5208640.866
100,0,0,3646,60,1,6,0,5761.632614468678,5761.632616850129,5282448.763
50,0,0,1828,60,1,6,9,5761.632614468678,5761.633031484098,2882434.391
50,0,0,1874,60,1,6,8,5761.632614468678,5761.640293637871,3157467.09
50,0,0,1854,60,1,6,7,5761.632614468678,5761.6361093781015,3231207.104
50,0,0,1786,60,1,6,6,5761.632614468678,5761.640293637871,3436172.213
50,0,0,1860,60,1,6,5,5761.632614468678,5761.636488111391,4342413.056
50,0,0,1804,60,1,6,4,5761.632614468678,5761.636488111391,5362536.793
50,0,0,1824,60,1,6,3,5761.632614468678,5761.636488111391,6631165.913
50,0,0,1800,60,1,6,2,5761.632614468678,5761.640293637871,8408963.653
50,0,0,1796,60,1,6,1,5761.632614468678,5761.640293637871,11258290.33
50,0,0,1862,60,1,6,0,5761.632614468678,5761.6361093781015,16172378.3
800,0,0,29930,60,1,7,9,5763.1791964667655,5763.179436357505,5328848.371
800,0,0,29818,60,1,7,8,5763.1791964667655,5763.179306,6062342.697
800,0,0,30128,60,1,7,7,5763.1791964667655,5763.179202645541,7929095.261
800,0,0,30106,60,1,7,6,5763.1791964667655,5763.179394573556,6117446.439
800,0,0,29920,60,1,7,5,5763.1791964667655,5763.179625,5628845.665
800,0,0,30146,60,1,7,4,5763.1791964667655,5763.179196466768,9004324.452
800,0,0,29746,60,1,7,3,5763.1791964667655,5763.179795895505,6103211.698
800,0,0,29830,60,1,7,2,5763.1791964667655,5763.179392288759,6239193.626
800,0,0,29926,60,1,7,1,5763.1791964667655,5763.179392288759,6522371.113
800,0,0,29768,60,1,7,0,5763.1791964667655,5763.179312659654,8241222.812
400,0,0,14882,60,1,7,9,5763.1791964667655,5763.180161140634,3984910.562
400,0,0,14794,60,1,7,8,5763.1791964667655,5763.179328331092,4392755.125
400,0,0,15098,60,1,7,7,5763.1791964667655,5763.180990500434,4283567.794
400,0,0,14960,60,1,7,6,5763.1791964667655,5763.179210138661,4856724.479
400,0,0,15012,60,1,7,5,5763.1791964667655,5763.1798570388355,6084852.291
400,0,0,14922,60,1,7,4,5763.1791964667655,5763.179247339101,5461462.893
400,0,0,15040,60,1,7,3,5763.1791964667655,5763.1794425913495,5382608.286
400,0,0,14928,60,1,7,2,5763.1791964667655,5763.179642832567,5601128.501
400,0,0,14890,60,1,7,1,5763.1791964667655,5763.180421484209,7186592.519
400,0,0,14896,60,1,7,0,5763.1791964667655,5763.181259574465,10467617.44
200,0,0,7364,60,1,7,9,5763.1791964667655,5763.183252392865,5436914.428
200,0,0,7374,60,1,7,8,5763.1791964667655,5763.180313,6099432.157
200,0,0,7460,60,1,7,7,5763.1791964667655,5763.179212494439,5583834.633
200,0,0,7458,60,1,7,6,5763.1791964667655,5763.245484513024,6571007.983
200,0,0,7546,60,1,7,5,5763.1791964667655,5763.184470094243,5405456.472
200,0,0,7418,60,1,7,4,5763.1791964667655,5763.209647824329,5754882.476
200,0,0,7516,60,1,7,3,5763.1791964667655,5763.1795894909965,5776779.657
200,0,0,7426,60,1,7,2,5763.1791964667655,5763.180313,6477589.953
200,0,0,7492,60,1,7,1,5763.1791964667655,5763.179291594945,6069499.958
200,0,0,7410,60,1,7,0,5763.1791964667655,5763.179197,7439640.883
100,0,0,3682,60,1,7,9,5763.1791964667655,5763.179333067975,4087047.222
100,0,0,3758,60,1,7,8,5763.1791964667655,5763.179453430136,4730817.475
100,0,0,3670,60,1,7,7,5763.1791964667655,5764.694052022433,4968950.704
100,0,0,3674,60,1,7,6,5763.1791964667655,5763.1901684636105,5030445.139
100,0,0,3734,60,1,7,5,5763.1791964667655,5763.180589446604,5067780.354
